,dr_no,area,date_occ,time_occ,location,lat,lon,crm_cd,zipcode
4409,190128559,1,2019-11-29T00:00:00.000,1100,700    SAN JULIAN                   ST,34.0412,-118.2474,440,90014
4410,191824047,18,2019-11-29T00:00:00.000,1530,15000 S  FIGUEROA                     ST,33.8887,-118.287,442,90247
4411,191018508,10,2019-11-29T00:00:00.000,1200,17900    CALIFA                       ST,34.1783,-118.523,440,91316
4412,190818995,8,2019-11-29T00:00:00.000,1500,800 S  BRINGHAM                     AV,34.0579,-118.4683,420,90049
4415,190518777,5,2019-11-29T00:00:00.000,2030,700 W  15TH                         ST,33.7306,-118.2924,624,90731
4416,191323018,13,2019-11-29T00:00:00.000,325,300 W  GAGE                         AV,33.9824,-118.2783,745,90003
4417,190720236,7,2019-11-29T00:00:00.000,2200,400 S  DETROIT                      ST,34.0669,-118.3451,330,90036
4418,190623052,6,2019-11-29T00:00:00.000,1020,HOLLYWOOD,34.1017,-118.3582,624,90046
4419,190417437,4,2019-11-29T00:00:00.000,800,1400    CRUSADO                      LN,34.0574,-118.1957,745,90033
4420,191120177,11,2019-11-29T00:00:00.000,1200,2200    DUANE                        ST,34.0902,-118.2597,510,90039
4421,191718818,17,2019-11-29T00:00:00.000,1500,16400    PLUMMER                      ST,34.2429,-118.4897,510,91343
4422,191616984,16,2019-11-29T00:00:00.000,1210,9400    SAN FERNANDO                 RD,34.2401,-118.3946,930,91352
4423,191901257,19,2019-11-29T00:00:00.000,2030,13800    FOOTHILL                     BL,34.3155,-118.4343,442,91342
4424,190623022,6,2019-11-29T00:00:00.000,415,1200 N  HIGHLAND                     AV,34.0926,-118.3386,310,90038
4425,190128351,1,2019-11-29T00:00:00.000,1700,200 W  7TH                          ST,34.0445,-118.2523,330,90014
4426,191824043,18,2019-11-29T00:00:00.000,1445,9500 S  FIGUEROA                     ST,33.9501,-118.2827,220,90003
4427,190325532,3,2019-11-29T00:00:00.000,130,3600    10TH                         AV,34.0268,-118.3318,310,90018
4428,192119179,21,2019-11-29T00:00:00.000,1445,6600    TOPANGA CANYON               BL,34.1905,-118.6059,420,91303
4429,191000970,10,2019-11-29T00:00:00.000,1806,18300    VANOWEN                      ST,34.1939,-118.5317,442,91335
4430,191018460,10,2019-11-29T00:00:00.000,1500,7800    HASKELL                      AV,34.2121,-118.4749,740,91406
4431,190518922,5,2019-11-29T00:00:00.000,2000,1600 W  207TH                        ST,33.8429,-118.3066,310,90501
4432,191120171,11,2019-11-29T00:00:00.000,1420,MARMION                      WY,34.0988,-118.2062,624,90065
4433,190128585,1,2019-11-29T00:00:00.000,1845,W  14TH                         ST,34.037,-118.2651,330,90015
4434,191424658,14,2019-11-29T00:00:00.000,1500,12800    ADMIRAL                      AV,33.9867,-118.4268,310,90066
4435,191919944,19,2019-11-29T00:00:00.000,430,13100    HUMMINGBIRD                  LN,34.3094,-118.4255,420,91342
4436,191521240,15,2019-11-29T00:00:00.000,648,11900    RUNNYMEDE                    ST,34.2058,-118.3921,510,91605
4437,190623012,6,2019-11-29T00:00:00.000,1600,1300 N  STANLEY                      AV,34.0944,-118.35600000000001,331,90046
4438,192119170,21,2019-11-29T00:00:00.000,1135,6200    CANOGA                       AV,34.1817,-118.5975,626,91367
4439,192020671,20,2019-11-29T00:00:00.000,1645,1800 S  WESTERN                      AV,34.0418,-118.3134,210,90019
4440,191120175,11,2019-11-29T00:00:00.000,1440,6000    BUENA VISTA                  TR,34.1314,-118.1909,230,90042
4441,190623014,6,2019-11-29T00:00:00.000,630,5500    RED OAK                      DR,34.1128,-118.3095,888,90068
4442,190623046,6,2019-11-29T00:00:00.000,1430,7000 W  SUNSET                       BL,34.098,-118.3416,761,90028
4443,190920539,9,2019-11-29T00:00:00.000,1500,SYLMAR                       AV,34.1867,-118.4465,745,91401
4444,191424692,14,2019-11-29T00:00:00.000,1500,8400    READING                      AV,33.9622,-118.3821,310,90045
4445,191824084,18,2019-11-29T00:00:00.000,1900,IMPERIAL,33.931,-118.2916,331,90044
4446,190222549,2,2019-11-29T00:00:00.000,1700,600 S  BONNIE BRAE                  ST,34.0585,-118.2725,330,90057
4447,190901015,9,2019-11-29T00:00:00.000,1905,VAN NUYS,34.2103,-118.4488,745,91405
4448,191424948,14,2019-11-29T00:00:00.000,1200,11800    NATIONAL                     BL,34.0218,-118.4404,330,90064
4449,191120202,11,2019-11-29T00:00:00.000,1200,1800    SILVER LAKE                  BL,34.0908,-118.2669,745,90026
4450,190222657,2,2019-11-29T00:00:00.000,1800,700 S  WESTLAKE                     AV,34.0559,-118.2756,740,90057
4451,190222573,2,2019-11-29T00:00:00.000,700,DOUGLAS                      ST,34.0735,-118.2526,510,90026
4452,191228009,12,2019-11-29T00:00:00.000,935,4200 W  59TH                         PL,33.9862,-118.3482,510,90043
4454,191120147,11,2019-11-29T00:00:00.000,300,4500    CASTLE CREST                 DR,34.1333,-118.2231,122,90041
4455,191424687,14,2019-11-29T00:00:00.000,830,2400    LINCOLN                      BL,33.994,-118.4526,624,90291
4456,191718776,17,2019-11-29T00:00:00.000,500,8700    SWINTON                      AV,34.2293,-118.4862,320,91343
4457,192020665,20,2019-11-29T00:00:00.000,1800,2500 W  PICO                         BL,34.0473,-118.2916,210,90006
4458,191824106,18,2019-11-29T00:00:00.000,2009,10900 S  VERMONT                      AV,33.9373,-118.2916,930,90044
4459,191719010,17,2019-11-29T00:00:00.000,1200,17000    PARTHENIA                    ST,34.2285,-118.5026,341,91325
4460,192020714,20,2019-11-29T00:00:00.000,1750,1000 S  WESTMORELAND                 AV,34.0524,-118.2891,745,90006
4461,190128392,1,2019-11-29T00:00:00.000,1500,600 S  SAN PEDRO                    ST,34.0421,-118.2469,354,90014
4462,190128159,1,2019-11-29T00:00:00.000,1000,5TH                          ST,34.0488,-118.2518,236,90013
4463,190518809,5,2019-11-29T00:00:00.000,2205,2500    PECK                         AV,33.7211,-118.2916,626,90731
4464,190518805,5,2019-11-29T00:00:00.000,1705,NORMANDIE                    AV,33.8204,-118.3037,647,90501
4465,190920526,9,2019-11-29T00:00:00.000,400,14700    VICTORY                      BL,34.1867,-118.4531,745,91411
4466,190818990,8,2019-11-29T00:00:00.000,1400,1700 S  CARMELINA                    AV,34.0353,-118.4622,310,90025
4467,190518950,5,2019-11-29T00:00:00.000,1300,300    MIRALESTE                    DR,33.7426,-118.3195,510,90275
4468,190920586,9,2019-11-29T00:00:00.000,1930,ORION,34.193000000000005,-118.4705,330,91406
4469,191718899,17,2019-11-29T00:00:00.000,245,9900    WHITE OAK                    AV,34.2504,-118.5199,330,91325
4470,190128339,1,2019-11-29T00:00:00.000,1100,900 N  HILL                         ST,34.0644,-118.2387,310,90012
4471,191617189,16,2019-11-29T00:00:00.000,1930,11300    RUGGIERO                     AV,34.2757,-118.3668,310,91342
4472,191901256,19,2019-11-29T00:00:00.000,1700,13800    CRANSTON                     AV,34.3254,-118.4352,740,91342
4473,191120201,11,2019-11-29T00:00:00.000,1740,1100 N  BENTON                       WY,34.0805,-118.2704,624,90026
4474,190417660,4,2019-11-29T00:00:00.000,1700,1800    JOHNSTON                     ST,34.0645,-118.2102,420,90031
4475,191521339,15,2019-11-29T00:00:00.000,650,12300    SHERMAN                      WY,34.201,-118.3998,745,91605
4476,191120176,11,2019-11-29T00:00:00.000,2025,5000    FRANKLIN                     AV,34.1054,-118.2984,626,90027
4477,191323046,13,2019-11-29T00:00:00.000,1730,4200 S  GRAND                        AV,34.0074,-118.2805,812,90037
4478,191718939,17,2019-11-29T00:00:00.000,317,10200    BABBITT                      AV,34.2553,-118.5099,420,91325
4479,190222524,2,2019-11-29T00:00:00.000,2118,700 N  VIRGIL                       AV,34.0836,-118.2868,210,90004
4480,190417484,4,2019-11-29T00:00:00.000,1530,3800 N  MISSION                      RD,34.0693,-118.2,310,90031
4481,191323068,13,2019-11-29T00:00:00.000,2200,200 E  28TH                         ST,34.0228,-118.2686,330,90011
4482,191919922,19,2019-11-29T00:00:00.000,1830,10600 S  SEPULVEDA                    BL,34.260999999999996,-118.4698,510,91345
4483,190128232,1,2019-11-29T00:00:00.000,1700,1100 S  GRAND                        AV,34.0416,-118.262,420,90015
4484,192119196,21,2019-11-29T00:00:00.000,2100,20300    SHERMAN                      WY,34.2047,-118.5792,740,91306
4485,191323051,13,2019-11-29T00:00:00.000,830,1400    ESSEX                        ST,34.029,-118.24799999999999,330,90021
4486,190623093,6,2019-11-29T00:00:00.000,2330,1000 N  KINGSLEY                     DR,34.0885,-118.3033,624,90029
4487,190325554,3,2019-11-29T00:00:00.000,300,2600    PORTLAND                     ST,34.0309,-118.2821,420,90007
4488,191521273,15,2019-11-29T00:00:00.000,410,12300    DEBBY                        ST,34.1841,-118.4008,510,91606
4489,190325561,3,2019-11-29T00:00:00.000,1804,FLOWER                       DR,34.0245,-118.2768,230,90007
4490,191521291,15,2019-11-29T00:00:00.000,2350,300    UNIVERSAL HOLLYWOOD          DR,34.1384,-118.35799999999999,626,90068
4491,190720166,7,2019-11-29T00:00:00.000,100,8400    BEVERLY                      BL,34.0761,-118.3731,341,90048
4492,191719014,17,2019-11-29T00:00:00.000,1750,8900    BALBOA                       BL,34.2322,-118.5113,442,91325
4493,191018512,10,2019-11-29T00:00:00.000,1215,6600    HASKELL                      AV,34.1905,-118.4749,440,91406
4494,191919992,19,2019-11-29T00:00:00.000,1200,13600    FOOTHILL                     BL,34.306999999999995,-118.4297,888,91342
4495,190818950,8,2019-11-29T00:00:00.000,1930,SAWTELLE                     BL,34.0396,-118.4425,350,90025
4496,191018325,10,2019-11-29T00:00:00.000,1530,7400    CAPPS                        AV,34.2048,-118.5393,930,91335
4497,191425039,14,2019-11-29T00:00:00.000,2130,3600    WATSEKA                      AV,34.0288,-118.3996,480,90034
4498,190920558,9,2019-11-29T00:00:00.000,2000,14000    VANOWEN                      ST,34.1976,-118.4356,420,91405
4499,191227878,12,2019-11-29T00:00:00.000,1500,104TH                        ST,33.9419,-118.309,210,90047
4500,190325559,3,2019-11-29T00:00:00.000,1930,2000    BROWNING                     BL,34.0119,-118.3152,230,90062
4501,191521680,15,2019-11-29T00:00:00.000,500,11900    RUNNYMEDE                    ST,34.2058,-118.3921,510,91605
4502,191323052,13,2019-11-29T00:00:00.000,2145,100 W  40TH                         PL,34.0101,-118.274,928,90037
4503,191018331,10,2019-11-29T00:00:00.000,1230,18600    COLLINS                      ST,34.1745,-118.5384,354,91356
4504,190222642,2,2019-11-29T00:00:00.000,2100,2200 W  6TH                          ST,34.0601,-118.2761,210,90057
4505,191718904,17,2019-11-29T00:00:00.000,600,10700    LIMERICK                     AV,34.2645,-118.5826,310,91311
4506,190222527,2,2019-11-29T00:00:00.000,2150,HOOVER,34.0578,-118.2842,761,90057
4507,190128591,1,2019-11-29T00:00:00.000,2255,800 E  4TH                          ST,34.0433,-118.2377,740,90013
4508,190720190,7,2019-11-29T00:00:00.000,1820,8500    BEVERLY                      BL,34.0761,-118.3766,442,90048
4509,191521474,15,2019-11-29T00:00:00.000,1100,11000    MOORPARK                     ST,34.1504,-118.3703,740,91602
4510,192020703,20,2019-11-29T00:00:00.000,1805,800 S  VERMONT                      AV,34.0578,-118.2916,442,90005
4511,190720260,7,2019-11-29T00:00:00.000,1620,1300 S  LA BREA                      AV,34.0501,-118.3442,343,90019
4512,190818958,8,2019-11-29T00:00:00.000,1630,1800    MANNING                      AV,34.0525,-118.431,310,90025
4513,191100737,11,2019-11-29T00:00:00.000,2240,1500 N  KENMORE                      AV,34.0981,-118.2972,740,90027
4514,192020844,20,2019-11-29T00:00:00.000,2200,400 S  HARVARD                      BL,34.0672,-118.3041,815,90020
4515,190720216,7,2019-11-29T00:00:00.000,2200,1200    BRONSON                      AV,34.0499,-118.3242,330,90019
4516,190128288,1,2019-11-29T00:00:00.000,1130,FLOWER                       ST,34.0487,-118.2588,624,90017
4517,190518812,5,2019-11-29T00:00:00.000,2245,238TH                        ST,33.8085,-118.3093,510,90501
4518,192119251,21,2019-11-29T00:00:00.000,2000,23600    VANOWEN                      ST,34.1932,-118.6403,740,91307
4519,191018357,10,2019-11-29T00:00:00.000,2100,5400    NEWCASTLE                    AV,34.1687,-118.5244,330,91316
4520,191120597,11,2019-11-29T00:00:00.000,1445,2900    SAINT GEORGE                 ST,34.1097,-118.2739,440,90027
4521,190128237,1,2019-11-29T00:00:00.000,1640,500 S  BROADWAY,34.0481,-118.2507,761,90013
4522,191521447,15,2019-11-29T00:00:00.000,2200,11600    HAYNES                       ST,34.1894,-118.3847,420,91606
4523,191919901,19,2019-11-29T00:00:00.000,640,13300    FENTON                       AV,34.3062,-118.4222,510,91342
4524,190720194,7,2019-11-29T00:00:00.000,1555,100 N  CROFT                        AV,34.0745,-118.3742,624,90048
4525,190128593,1,2019-11-29T00:00:00.000,18,700 S  FIGUEROA                     ST,34.0483,-118.2631,440,90015
4526,190222875,2,2019-11-29T00:00:00.000,2140,8TH,34.0578,-118.2842,930,90057
4527,190128218,1,2019-11-29T00:00:00.000,1615,800 N  ALAMEDA                      ST,34.0563,-118.2374,624,90012
4528,191228287,12,2019-11-29T00:00:00.000,1300,4TH                          AV,33.9932,-118.3214,761,90043
4529,191323139,13,2019-11-29T00:00:00.000,1700,6400 S  MAIN                         ST,33.9814,-118.2739,622,90003
4530,190920555,9,2019-11-29T00:00:00.000,1700,RAYMER                       ST,34.2103,-118.4584,230,91405
4531,191521299,15,2019-11-29T00:00:00.000,2200,LANKERSHIM,34.1681,-118.3768,210,91601
4532,191100739,11,2019-11-29T00:00:00.000,2010,5000 W  SUNSET                       BL,34.0981,-118.2983,210,90027
4533,190518906,5,2019-11-29T00:00:00.000,1530,1300 W  SEPULVEDA                    BL,33.8204,-118.3037,901,90501
4534,191424787,14,2019-11-29T00:00:00.000,2000,3400 S  CENTINELA                    AV,34.0127,-118.4404,330,90066
4535,190623042,6,2019-11-29T00:00:00.000,1430,7000 W  SUNSET                       BL,34.098,-118.3416,210,90028
4536,190518795,5,2019-11-29T00:00:00.000,1415,1000 N  AVALON                       BL,33.7829,-118.2627,230,90744
4537,190819189,8,2019-11-29T00:00:00.000,1200,300    ENTRADA                      DR,34.0299,-118.5153,310,90402
4538,190128229,1,2019-11-29T00:00:00.000,45,6TH                          ST,34.0412,-118.2436,745,90021
4539,190819193,8,2019-11-29T00:00:00.000,1421,10600    WILSHIRE                     BL,34.0616,-118.4337,440,90024
4540,191521629,15,2019-11-29T00:00:00.000,1800,12300    CALIFA                       ST,34.1774,-118.4012,440,91607
4541,191120200,11,2019-11-29T00:00:00.000,1830,1100 N  BENTON                       WY,34.0805,-118.2704,624,90026
4542,190720183,7,2019-11-29T00:00:00.000,1521,100    THE GROVE                    DR,34.0761,-118.3563,442,90036
4543,191824042,18,2019-11-29T00:00:00.000,1245,11400 S  VERMONT                      AV,33.931,-118.2916,210,90044
4544,191824029,18,2019-11-29T00:00:00.000,300,9700    GRAPE                        ST,33.9487,-118.2392,626,90002
4545,190818943,8,2019-11-29T00:00:00.000,900,1100    EMBURY                       ST,34.0489,-118.5235,662,90272
4546,191120164,11,2019-11-29T00:00:00.000,1400,200 N  AVENUE 58,34.1112,-118.1926,624,90042
4547,192119206,21,2019-11-29T00:00:00.000,1700,6200    TOPANGA CANYON               BL,34.1829,-118.6059,341,91367
4548,190222460,2,2019-11-28T00:00:00.000,600,1200 W  8TH                          ST,34.0496,-118.2677,901,90017
4549,190622991,6,2019-11-28T00:00:00.000,1530,1500    VINE                         ST,34.0987,-118.3337,210,90028
4550,190518766,5,2019-11-28T00:00:00.000,1250,1400 W  PACIFIC COAST                HY,33.7907,-118.2827,341,90744
4551,190222522,2,2019-11-28T00:00:00.000,1300,4100    ROSEWOOD                     AV,34.0814,-118.2962,624,90004
4552,190128134,1,2019-11-28T00:00:00.000,1420,500    MAPLE                        AV,34.0454,-118.2466,761,90013
4553,190518788,5,2019-11-28T00:00:00.000,2300,21900    HARVARD                      BL,33.8291,-118.3065,331,90501
4554,191616995,16,2019-11-28T00:00:00.000,600,8000    LAUREL CANYON                BL,34.2177,-118.40299999999999,354,91605
4555,190222501,2,2019-11-28T00:00:00.000,2250,700    GARLAND                      AV,34.0517,-118.2663,236,90017
4556,190622992,6,2019-11-28T00:00:00.000,1530,1500    VINE                         ST,34.0987,-118.3337,624,90028
4557,191227774,12,2019-11-28T00:00:00.000,215,8500 S  FIGUEROA                     ST,33.9611,-118.2827,210,90003
4558,190222508,2,2019-11-28T00:00:00.000,1130,800 N  NORMANDIE                    AV,34.0849,-118.3005,745,90029
4559,191227815,12,2019-11-28T00:00:00.000,1240,400 W  57TH                         ST,33.9906,-118.2809,510,90037
4560,192119467,21,2019-11-28T00:00:00.000,1015,6600    TOPANGA CANYON               BL,34.1905,-118.6059,343,91303
4561,190623053,6,2019-11-28T00:00:00.000,1400,3400    BARHAM                       BL,34.1333,-118.3438,330,90068
4562,191227909,12,2019-11-28T00:00:00.000,2200,8900 S  GRAMERCY                     PL,33.9564,-118.3134,331,90047
4563,190819160,8,2019-11-28T00:00:00.000,1400,SEPULVEDA                    BL,34.0318,-118.4315,740,90064
4564,191700944,17,2019-11-28T00:00:00.000,1230,10800    CHIMINEAS                    AV,34.2655,-118.5298,310,91326
4565,190818937,8,2019-11-28T00:00:00.000,2230,3000    CARDIFF                      AV,34.0353,-118.3963,331,90034
4566,192020853,20,2019-11-28T00:00:00.000,130,200 N  WINDSOR                      BL,34.0747,-118.3195,310,90004
