,zipcode,address,price,size
1570,90731,"2800 S Carolina St, San Pedro, CA 90731",645000,1748
1571,90731,"765 W 26th St UNIT 407, Los Angeles, CA 90731",539000,1443
1572,90731,"3519 S Denison Ave, San Pedro, CA 90731",820000,1539
1573,90731,"1311 S Grand Ave APT 16, San Pedro, CA 90731",299000,820
1575,90731,"1158 W 11th St UNIT I, San Pedro, CA 90731",560000,1753
1576,90731,"440 W 22nd St, Los Angeles, CA 90731",658500,1692
1577,90731,"446 W 22nd St, Los Angeles, CA 90731",618500,1558
1579,90723,"16233 Indiana Ave, Paramount, CA 90723",589000,1472
1580,90723,"16601 Garfield Ave SPC 121, Paramount, CA 90723",55000,960
1581,90723,"15351 Orange Ave APT 2, Paramount, CA 90723",319900,837
1582,90723,"15155 San Jose Ave, Paramount, CA 90723",550000,1410
1584,90723,"6508 San Mateo St, Paramount, CA 90723",605000,1510
1585,90723,"15338 Gundry Ave APT 101, Paramount, CA 90723",306046,806
1586,90723,"8302 Somerset Ranch Rd UNIT D, Paramount, CA 90723",398000,1082
1587,90723,"14921 Orange Ave, Paramount, CA 90723",449900,1054
1588,90723,"15000 Downey Ave UNIT 110, Paramount, CA 90723",315000,858
1589,90723,"7216 Richfield St APT 4, Paramount, CA 90723",329000,920
1590,90723,"16418 Parkshire Ct, Paramount, CA 90723",525000,1164
1591,90723,"15000 Downey Ave UNIT 137, Paramount, CA 90723",285000,624
1593,90723,"15031 Indiana Ave, Paramount, CA",649000,1960
1594,90723,"15000 Downey Ave UNIT 244, Paramount, CA 90723",255000,630
1596,90723,"16600 Orange Ave SPC 27, Paramount, CA 90723",96000,1120
1597,90723,"6729 Alondra Blvd, Paramount, CA 90723",599900,1344
1598,90723,"7101 Rosecrans Ave SPC 45, Paramount, CA 90723",129999,1232
1601,90723,"8125 70th St, Paramount, CA 90723",539900,1430
1602,90723,"7101 Rosecrans Ave SPC 102, Paramount, CA 90723",179900,1468
1604,90723,"13920 Arthur Ave APT 8, Paramount, CA 90723",274000,791
1605,90723,"7101 Rosecrans Ave SPC 160, Paramount, CA",176995,1512
1606,90723,"Brock Ave, Paramount, CA 90723",25000,1647
1608,90723,"16600 Orange Ave SPC 8, Paramount, CA 90723",137500,1440
1609,90723,"16707 Garfield Ave # 1909, Paramount, CA 90723",115000,1196
1610,90723,"8052 Alhambra Ave UNIT A3, Paramount, CA 90723",115000,540
1612,90723,"7051 Somerset Blvd, Paramount, CA 90723",394900,893
1613,90723,"8449 Tepic Dr, Paramount, CA 90723",725000,1996
1617,90723,"8116 Howe St, Paramount, CA 90723",1200000,3685
1618,90723,"6803 72nd St, Paramount, CA 90723",1800000,6180
1619,90732,"1665 Westmont Dr, San Pedro, CA 90732",579000,1736
1620,90732,"330 S Miraleste Dr UNIT 213, Los Angeles, CA 90732",369000,1107
1621,90732,"1360 Stonewood Ct, San Pedro, CA 90732",569000,1595
1622,90732,"28004 S Western Ave UNIT 212, Los Angeles, CA 90732",418000,1092
1623,90732,"1441 Brett Pl UNIT 223, Los Angeles, CA 90732",289000,715
1624,90732,"1907 Milan Pl, San Pedro, CA 90732",695000,1260
1625,90732,"1360 W Capitol Dr UNIT 332, Los Angeles, CA 90732",399000,839
1626,90732,"27980 S Western Ave UNIT 111, Los Angeles, CA 90732",330000,852
1627,90732,"2275 W 25th St # 225, San Pedro, CA 90732",250000,1536
1628,90732,"1414 Brett Pl UNIT 343, Los Angeles, CA 90732",499000,1365
1629,90732,"1150 W Capitol Dr UNIT 68, Los Angeles, CA 90732",599000,1758
1630,90732,"2087 Stonewood Ct, San Pedro, CA 90732",599000,1598
1632,90732,"619 S Dodson Ave, San Pedro, CA 90732",828500,1443
1634,90732,"1410 Brett Pl UNIT 238, Los Angeles, CA 90732",418888,1085
1635,90732,"2275 W 25th St SPC 153, San Pedro, CA 90732",499000,1440
1636,90732,"1911 Elanita Dr, San Pedro, CA 90732",749000,1416
1637,90732,"2202 W Paseo Del Mar, San Pedro, CA 90732",1399000,2469
1638,90732,"312 S Miraleste Dr UNIT 90, Los Angeles, CA 90732",334000,792
1639,90732,"1103 W Crestwood Ave, San Pedro, CA 90732",758000,1723
1640,90732,"1310 W 1st St, Los Angeles, CA 90732",650000,2180
1641,90732,"312 Lois Ln, San Pedro, CA 90732",1225000,2665
1642,90732,"1901 Pescadores Ave, San Pedro, CA 90732",889000,2089
1643,90732,"1150 W Capitol Dr UNIT 5, Los Angeles, CA 90732",585000,1758
1646,90732,"322 Woodland Dr, San Pedro, CA 90732",610697,1384
1647,90732,"2275 W 25th St #4, San Pedro, CA 90732",239000,1344
1649,90732,"2513 Graysby Ave, San Pedro, CA 90732",899000,1339
1651,90732,"2275 W 25th St SPC 15, San Pedro, CA 90732",375000,1440
1652,90732,"28004 S Western Ave UNIT 208, Los Angeles, CA 90732",429000,1092
1653,90732,"1343 W 4th St, San Pedro, CA 90732",770000,2172
1654,90732,"28006 S Western Ave UNIT 256, Los Angeles, CA 90732",408000,1089
1656,90732,"1414 Brett Pl UNIT 145, Los Angeles, CA 90732",367000,864
1657,90732,"2231 Baleria Dr, San Pedro, CA 90732",1269000,2549
1658,90732,"2275 W 25th St SPC 199, San Pedro, CA 90732",369500,1700
1659,90745,"401 W 220th St UNIT 16, Carson, CA 90745",519900,1548
1660,90745,"23524 Caroldale Ave, Carson, CA 90745",629900,1440
1661,90745,"21464 Vera St, Carson, CA 90745",499000,1402
1662,90745,"408 W 212th St, Carson, CA 90745",550000,1136
1663,90745,"22123 Figueroa St UNIT 134, Carson, CA 90745",425000,1408
1664,90745,"21626 Vera St, Carson, CA 90745",760000,2394
1665,90745,"1415 E Carson St APT 15, Carson, CA 90745",425000,1148
1666,90745,"1209 E Susan Dr, Carson, CA 90745",705579,2986
1667,90745,"215 E 223rd St APT 2, Carson, CA 90745",400929,1175
1668,90745,"22704 Kinard Ave, Carson, CA 90745",439000,838
1669,90745,"313 W Clarion Dr, Carson, CA 90745",479900,1008
1670,90745,"21711 Vera St SPC 38, Carson, CA 90745",175000,1400
1671,90745,"452 E 229th Pl, Carson, CA 90745",518702,1138
1672,90745,"23818 Catskill Ave, Carson, CA 90745",530000,1223
1673,90745,"22322 Figueroa St, Carson, CA 90745",639900,1994
1674,90745,"22112 Nicolle Ave, Carson, CA 90745",619000,1842
1675,90745,"22033 Pontine Ave, Carson, CA 90745",538599,1428
1676,90745,"125 W 219th Pl, Carson, CA 90745",1579000,9000
1680,90745,"125 E 216th St, Carson, CA 90745",599000,1800
1681,90745,"247 W 223rd St APT A, Carson, CA 90745",529000,1531
1684,90745,"23254 Colony Park Dr, Carson, CA 90745",482000,1376
1685,90745,"1502 E Carson St SPC 136, Carson, CA 90745",139900,960
1686,90745,"21244 Moneta Ave, Carson, CA 90745",550000,1066
1691,90745,"2 Rawhide Ln, Carson, CA 90745",319000,1121
1699,90744,"912 Bay View Ave, Wilmington, CA 90744",425000,1049
1701,90744,"24801 Lakme Ave, Wilmington, CA 90744",495000,1038
1702,90744,"1032 Sanford Ave, Wilmington, CA 90744",290000,5601
1703,90744,"512 E Q St, Wilmington, CA 90744",528888,1652
1704,90744,"1310 N Neptune Ave, Wilmington, CA 90744",489900,1446
1705,90744,"1551 N Avalon Blvd, Wilmington, CA 90744",1350000,5900
1706,90744,"1020 N Banning Blvd, Wilmington, CA 90744",499999,1290
1707,90744,"731 W E St, Wilmington, CA",629999,1370
1709,90744,"532 N Wilmington Blvd, Wilmington, CA 90744",485000,1216
1713,90744,"1223 Hyatt Ave, Wilmington, CA",645000,2650
1714,90744,"1734 Eudora Ave, Wilmington, CA 90744",499000,1082
1718,90744,"1257 N Marine Ave, Wilmington, CA 90744",475000,1417
1719,90744,"1421 E Colon St, Wilmington, CA 90744",478999,1369
1720,90744,"339 W I St, Wilmington, CA 90744",420000,1150
1721,90744,"946 Via Camino, Wilmington, CA 90744",609999,2394
1722,90744,"1221 W Dolores St, Wilmington, CA 90744",491581,1392
1724,90744,"1000 Figueroa St SPC 23, Wilmington, CA 90744",179000,17400
1726,90744,"1666 N Banning Blvd, Wilmington, CA 90744",515000,1604
1727,90744,"907 Mcfarland Ave, Wilmington, CA 90744",800000,3226
1728,90744,"913 Mcfarland Ave, Wilmington, CA 90744",800000,3226
1729,90744,"1023 Alton St, Wilmington, CA 90744",469900,1051
1730,90744,"1350 N Marine Ave APT 101, Wilmington, CA 90744",300000,964
1733,90744,"1048 Mcfarland Ave, Wilmington, CA 90744",600000,1673
1735,90744,"1418 E Cruces St, Wilmington, CA 90744",405000,765
1736,90744,"919 E Cruces St, Wilmington, CA 90744",387000,572
1737,90744,"1666 Lakme Ave, Wilmington, CA 90744",537000,1596
1738,90744,"1052 N Wilmington Blvd, Wilmington, CA 90744",650000,2609
1739,90746,"849 E Victoria St UNIT 706, Carson, CA 90746",399900,1115
1740,90746,"20215 Tajauta Ave, Carson, CA 90746",635000,2186
1741,90746,"19243 Tillman Ave, Carson, CA 90746",600000,1472
1742,90746,"18703 Coltman Ave, Carson, CA 90746",495000,1650
1743,90746,"19323 Nestor Ave, Carson, CA 90746",650000,1822
1744,90746,"1528 E Cyrene Dr, Carson, CA 90746",642184,2183
1749,90746,"844 E Meadbrook St, Carson, CA 90746",539999,1475
1750,90746,"17700 Avalon Blvd SPC 430, Carson, CA 90746",282891,1922
1754,90746,"1632 E Abbottson St, Carson, CA 90746",630000,1513
1768,90746,"16953 Roa Dr, Carson, CA 90746",609162,1865
1769,90746,"19109 Colbeck Ave, Carson, CA 90746",559900,1472
1773,90746,"963 E Helmick St, Carson, CA 90746",649900,2094
1774,90746,"1223 E Helmick St, Carson, CA 90746",656661,2183
1775,90746,"17701 Avalon Blvd SPC F, Carson, CA 90746",229000,1440
1779,90755,"2601 E 19th St APT 14, Signal Hill, CA 90755",475000,1116
1780,90755,"1936 Cherry Ave, Signal Hill, CA 90755",525000,1550
1781,90755,"2383 Cerritos Ave, Signal Hill, CA 90755",515000,1134
1782,90755,"1870 Orizaba Ave, Signal Hill, CA 90755",598000,1640
1783,90755,"2042 Ohio Ave, Signal Hill, CA 90755",250000,5850
1784,90755,"2095 Freeman Ave, Signal Hill, CA 90755",429000,8102
1785,90755,"2231 Saint Louis Ave UNIT 102B, Signal Hill, CA 90755",430000,1044
1786,90755,"2231 Saint Louis Ave UNIT 103B, Signal Hill, CA 90755",415000,1044
1787,90755,"2240 Stanley Ave APT 7, Signal Hill, CA 90755",555000,1221
1788,90755,"2298 Rose Ave UNIT 101, Signal Hill, CA 90755",499000,1743
1789,90755,"2525 E 19th St APT 13, Signal Hill, CA 90755",298000,666
1790,90755,"1903 Temple Ave UNIT 104, Signal Hill, CA 90755",439000,1104
1792,90755,"2228 Sea Ridge Dr, Signal Hill, CA 90755",1300000,2976
1793,90755,"1999 Temple Ave UNIT H, Signal Hill, CA 90755",558850,1595
1795,90755,"2525 E 19th St APT 24, Signal Hill, CA 90755",399000,900
1796,90755,"3221 Lewis Ave, Signal Hill, CA 90755",880000,1936
1797,90755,"2110 Sea Ridge Dr, Signal Hill, CA 90755",1225000,2976
1798,90755,"2073 Stanley Ave, Signal Hill, CA 90755",699000,1688
1801,90755,"2211 Rose Ave, Signal Hill, CA 90755",575000,1528
1802,90755,"1126 E Burnett St, Signal Hill, CA 90755",1150000,2586
1804,90755,"2180 Bay View Dr, Signal Hill, CA 90755",940000,2177
1806,90755,"1988 Junipero Ave # 2, Signal Hill, CA 90755",510000,1482
1809,90803,"4200 E Broadway, Long Beach, CA 90803",1625000,1722
1810,90803,"85 Prospect Ave, Long Beach, CA 90803",1079900,1390
1811,90803,"17 61st Pl, Long Beach, CA 90803",1850000,2699
1812,90803,"7101 Marina Pacifica Dr S, Long Beach, CA 90803",535000,828
1813,90803,"55 Seacrest Ct, Long Beach, CA 90803",719000,1669
1814,90803,"2100 E 2nd St UNIT 503, Long Beach, CA 90803",500000,1143
1815,90803,"6112 Corsica Cir, Long Beach, CA 90803",2500000,2778
1816,90803,"6296 E Marina View Dr # 329, Long Beach, CA 90803",219500,1344
1817,90803,"5501 E Seaside Walk, Long Beach, CA 90803",2995000,3257
1818,90803,"26 Loma Ave, Long Beach, CA 90803",510000,1191
1819,90803,"145 Venetia Dr, Long Beach, CA 90803",908000,1102
1820,90803,"2999 E Ocean Blvd UNIT 1830, Long Beach, CA 90803",1018888,1510
1821,90803,"6263 E Golden Sands Dr, Long Beach, CA 90803",187000,1344
1822,90803,"2225 E 2nd St APT 2, Long Beach, CA 90803",295000,524
1823,90803,"5104 Marina Pacifica Dr S, Long Beach, CA 90803",412500,701
1824,90803,"5220 Marina Pacifica Dr N, Long Beach, CA 90803",698000,1400
1825,90803,"2425 E 1st St, Long Beach, CA 90803",1500000,3835
1826,90803,"6247 E Golden Sands Dr #184, Long Beach, CA 90803",209900,900
1827,90803,"6008 Bixby Village Dr APT 39, Long Beach, CA 90803",419000,651
1828,90803,"163 Syracuse Walk, Long Beach, CA 90803",1299000,1432
1829,90803,"2225 E 2nd St APT 8, Long Beach, CA 90803",260000,479
1830,90803,"231 Junipero Ave APT 1, Long Beach, CA 90803",335000,576
1831,90803,"217 Corona Ave, Long Beach, CA 90803",975000,1156
1832,90803,"62 62nd Pl, Long Beach, CA 90803",1599000,2196
1833,90803,"6120 Marina Pacifica Dr S, Long Beach, CA 90803",439500,787
1834,90803,"3833 E 2nd St UNIT 105, Long Beach, CA 90803",469999,1008
1835,90803,"5775 E Corso Di Napoli, Long Beach, CA 90803",3995000,2339
1836,90803,"22 Prospect Ave, Long Beach, CA 90803",1279000,1770
1837,90803,"271 Ginevra Walk, Long Beach, CA 90803",1299000,2368
1839,90803,"6260 Beachcomber Dr # 289, Long Beach, CA 90803",194000,1080
1840,90803,"5436 E The Toledo, Long Beach, CA 90803",6400000,4622
1841,90803,"6255 E Sea Breeze Dr # 28, Long Beach, CA 90803",229000,1488
1842,90803,"7105 Marina Pacifica Dr S, Long Beach, CA 90803",474900,926
1843,90803,"6203 E Sea Breeze Dr # 2, Long Beach, CA 90803",83490,500
1844,90803,"327 Long Point, Long Beach, CA 90803",1799000,2307
1845,90803,"249 Tivoli Dr, Long Beach, CA 90803",1347000,2843
1846,90803,"6274 E Marina View Dr # 318, Long Beach, CA 90803",314999,1350
1847,90803,"208 Nieto Ave, Long Beach, CA 90803",1049900,1140
1848,90803,"6226 E Golden Sands Dr # 199, Long Beach, CA 90803",259900,1456
1849,90802,"555 Maine Ave UNIT 131, Long Beach, CA 90802",398900,786
1850,90802,"1901 E Ocean Blvd UNIT 206, Long Beach, CA 90802",699900,1544
1851,90802,"1310 E Ocean Blvd UNIT 705, Long Beach, CA 90802",685000,990
1852,90802,"535 Magnolia Ave UNIT 209, Long Beach, CA 90802",375000,1014
1853,90802,"388 E Ocean Blvd UNIT P1, Long Beach, CA 90802",1025000,2180
1854,90802,"388 E Ocean Blvd UNIT P10, Long Beach, CA 90802",1150000,1930
1855,90802,"1142 E 1st St # 50, Long Beach, CA 90802",4295000,8965
1856,90802,"1111 E Appleton St APT 3, Long Beach, CA 90802",299900,701
1857,90802,"429 Magnolia Ave, Long Beach, CA 90802",1490000,4032
1858,90802,"323 W 4th St APT 406, Long Beach, CA 90802",225900,370
1859,90802,"1140 E Ocean Blvd UNIT 334, Long Beach, CA 90802",519000,732
1860,90802,"411 W Seaside Way UNIT 903, Long Beach, CA 90802",898000,1410
1861,90802,"335 Cedar Ave UNIT 104, Long Beach, CA 90802",269000,515
1862,90802,"100 Atlantic Ave APT 314, Long Beach, CA 90802",399999,730
1863,90802,"637 E 4th St UNIT A, Long Beach, CA 90802",649000,1421
1864,90802,"1000 E Ocean Blvd UNIT 203, Long Beach, CA 90802",1089000,1510
1865,90802,"800 E Ocean Blvd UNIT 1508, Long Beach, CA 90802",750000,2872
1866,90802,"1318 E 2nd St APT 10, Long Beach, CA 90802",524000,1065
1867,90802,"335 Cedar Ave UNIT 402, Long Beach, CA 90802",309000,617
1868,90802,"1000 E Ocean Blvd UNIT 306, Long Beach, CA 90802",1100000,1409
1869,90802,"1720 E 1st St APT 1, Long Beach, CA 90802",4450000,8926
1870,90802,"411 W Seaside Way UNIT 505, Long Beach, CA 90802",590000,1040
1871,90802,"25 15th Pl UNIT 703, Long Beach, CA 90802",780000,1310
1872,90802,"1049 E 3rd St APT 9W, Long Beach, CA 90802",300000,539
1873,90802,"326 Hermosa Ave APT 2, Long Beach, CA 90802",339000,680
1874,90802,"488 E Ocean Blvd UNIT 1701, Long Beach, CA 90802",649000,960
1875,90802,"1140 E Ocean Blvd UNIT 233, Long Beach, CA 90802",499000,732
1876,90802,"388 E Ocean Blvd UNIT 102, Long Beach, CA 90802",600000,990
1878,90802,"1 3rd Pl UNIT 805, Long Beach, CA 90802",799000,1251
1879,90802,"700 E Ocean Blvd UNIT 2303, Long Beach, CA 90802",549900,880
1880,90802,"550 Orange Ave UNIT 139, Long Beach, CA 90802",329000,697
1881,90802,"1750 E Ocean Blvd UNIT 1605, Long Beach, CA 90802",920000,1116
1882,90802,"488 E Ocean Blvd UNIT P1, Long Beach, CA 90802",1075000,2285
1883,90802,"1415 E 4th St APT 14, Long Beach, CA 90802",389500,731
1884,90802,"1174 E Ocean Blvd UNIT 18, Long Beach, CA 90802",870000,1018
1886,90802,"1524 E 3rd St, Long Beach, CA 90802",3400000,9044
1887,90802,"700 E Ocean Blvd UNIT 3101, Long Beach, CA 90802",685000,1080
1888,90802,"325 Elm Ave APT 106, Long Beach, CA 90802",250000,473
1890,90805,"1906 E 55th St, Long Beach, CA 90805",499900,856
1891,90805,"6021 Gaviota Ave, Long Beach, CA 90805",459900,815
1892,90805,"106 W 52nd St, Long Beach, CA 90805",499900,860
1893,90805,"1656 E Poppy St, Long Beach, CA 90805",579900,1624
1894,90805,"164 W Plymouth St, Long Beach, CA 90805",585000,1662
1895,90805,"2905 E Coolidge St, Long Beach, CA 90805",674999,1794
1896,90805,"4934 Daisy Ave, Long Beach, CA 90805",450000,816
1897,90805,"1686 E Washington St, Long Beach, CA 90805",529900,1240
1898,90805,"6130 John Ave, Long Beach, CA 90805",469999,854
1899,90805,"335 E Marker Ln, Long Beach, CA 90805",560000,1931
1900,90805,"5531 Myrtle Ave, Long Beach, CA 90805",445000,881
1901,90805,"482 E 59th St, Long Beach, CA 90805",410000,823
1902,90805,"311 E Eleanor Ln, Long Beach, CA 90805",524900,1085
1903,90805,"368 E Harding St, Long Beach, CA 90805",570000,1504
1904,90805,"215 E Ellis St, Long Beach, CA 90805",550000,1474
1905,90805,"461 E 63rd St, Long Beach, CA 90805",487277,1115
1908,90805,"206 1/2 E 68th St, Long Beach, CA 90805",1550000,3372
1909,90805,"2890 E Artesia Blvd APT 49, Long Beach, CA 90805",209900,556
1910,90805,"5925 Orange Ave, Long Beach, CA 90805",475000,1250
1911,90805,"42 W Del Amo Blvd, Long Beach, CA 90805",350576,484
1912,90805,"6650 Cerritos Ave, Long Beach, CA 90805",493187,1164
1913,90805,"22 W Mountain View St, Long Beach, CA 90805",929900,2600
1914,90805,"6425 Orizaba Ave, Long Beach, CA",639900,1463
1915,90805,"6800 Lime Ave, Long Beach, CA 90805",599999,1506
1917,90805,"178 W 67th Way, Long Beach, CA 90805",505000,966
1919,90805,"5450 N Paramount Blvd SPC 154, Long Beach, CA 90805",60000,1344
1921,90805,"6109 Lime Ave, Long Beach, CA 90805",575000,1504
1925,90805,"321 E Bort St, Long Beach, CA 90805",540000,1479
1926,90805,"5356 Olive Ave, Long Beach, CA 90805",489939,1074
1927,90805,"4920 Brook Ave, Long Beach, CA 90805",55000,400
1928,90805,"11 W Barclay St, Long Beach, CA 90805",625000,1903
1929,90804,"1206 Gladys Ave, Long Beach, CA 90804",2450000,7680
1930,90804,"1525 Orizaba Ave, Long Beach, CA 90804",409000,1012
1931,90804,"1365 Termino Ave, Long Beach, CA 90804",749000,1491
1932,90804,"3605 E Anaheim St UNIT 317, Long Beach, CA 90804",410000,925
1933,90804,"775 Havana Ave, Long Beach, CA 90804",1200000,1883
1934,90804,"1391 Park Ave, Long Beach, CA 90804",585000,1127
1935,90804,"1534 Grand Ave, Long Beach, CA 90804",1250000,3537
1936,90804,"784 Stanley Ave, Long Beach, CA 90804",1250000,3156
1937,90804,"1133 Ohio Ave, Long Beach, CA 90804",2495000,6120
1938,90804,"817 Terraine Ave, Long Beach, CA 90804",1189000,1817
1939,90804,"3401 E Wilton St UNIT 307, Long Beach, CA 90804",415000,841
1940,90804,"1371 Grand Ave, Long Beach, CA 90804",625000,1424
1941,90804,"5585 E Pacific Coast Hwy UNIT 311, Long Beach, CA 90804",365000,913
1942,90804,"3720 E Wilton St, Long Beach, CA 90804",839000,2100
1946,90804,"5585 E Pacific Coast Hwy UNIT 209, Long Beach, CA 90804",310000,597
1947,90804,"4835 E Anaheim St APT 306, Long Beach, CA 90804",569000,1432
1948,90804,"3401 E Wilton St UNIT 104, Long Beach, CA 90804",374999,930
1949,90804,"820 Stanley Ave, Long Beach, CA 90804",949000,2061
1951,90804,"1600 Orizaba Ave, Long Beach, CA 90804",2800000,6543
1954,90804,"1485 Obispo Ave APT 6, Long Beach, CA 90804",250000,850
1955,90804,"710 Newport Ave, Long Beach, CA 90804",860000,1361
1957,90804,"2234 E Spaulding St, Long Beach, CA 90804",800000,1825
1958,90804,"1430 Russell Dr, Long Beach, CA 90804",629000,994
1959,90804,"2840 E 10th St, Long Beach, CA 90804",615000,1119
1961,90804,"1015 Junipero Ave # 1017, Long Beach, CA 90804",289034,1011
1962,90804,"1516 Redondo Ave, Long Beach, CA 90804",570000,1149
1965,90804,"5585 E Pacific Coast Hwy UNIT 314, Long Beach, CA 90804",315000,597
1966,90804,"915 Temple Ave, Long Beach, CA 90804",1110000,2638
1968,90804,"1501 Termino Ave, Long Beach, CA 90804",649900,1200
1969,90807,"3727 Country Club Dr UNIT 10, Long Beach, CA 90807",455000,1120
1970,90807,"247 E Randolph Pl, Long Beach, CA 90807",925500,1410
1971,90807,"3754 Lewis Ave, Long Beach, CA 90807",640000,1219
1972,90807,"317 E 44th St, Long Beach, CA 90807",639980,1528
1973,90807,"3913 N Virginia Rd UNIT 207, Long Beach, CA 90807",410000,1070
1974,90807,"5026 Falcon Ave, Long Beach, CA 90807",627000,1305
1975,90807,"4765 Lemon Ave, Long Beach, CA 90807",595000,1491
1976,90807,"3113 Atlantic Ave UNIT 31, Long Beach, CA 90807",436052,1233
1977,90807,"3913 N Virginia Rd UNIT 107, Long Beach, CA 90807",498000,1070
1978,90807,"3910 Elm Ave, Long Beach, CA 90807",725000,10497
1979,90807,"4700 Clair Del Ave APT 634, Long Beach, CA 90807",235000,590
1980,90807,"3565 Linden Ave UNIT 208, Long Beach, CA 90807",295000,706
1981,90807,"3731 California Ave, Long Beach, CA 90807",649900,951
1982,90807,"4390 Cerritos Ave, Long Beach, CA 90807",899000,2331
1983,90807,"3815 Brayton Ave, Long Beach, CA 90807",769000,1377
1984,90807,"4803 Brayton Ave, Long Beach, CA 90807",669990,1592
1985,90807,"3768 Linden Ave, Long Beach, CA 90807",1295000,4051
1986,90807,"1021 E Claiborne Dr, Long Beach, CA 90807",840000,1699
1987,90807,"4319 N Country Club Ln, Long Beach, CA 90807",2390000,4522
1988,90807,"3932 N Virginia Rd UNIT 102, Long Beach, CA 90807",439000,1070
1989,90807,"3832 Gardenia Ave, Long Beach, CA 90807",675000,1429
1990,90807,"4595 California Ave UNIT 207, Long Beach, CA 90807",318000,766
1991,90807,"3361 Pasadena Ave # 41, Long Beach, CA 90807",399900,979
1992,90807,"1331 E Somerset Pl, Long Beach, CA 90807",839000,2040
1994,90807,"4014 Chestnut Ave, Long Beach, CA 90807",949500,2990
1997,90807,"4242 Locust Ave, Long Beach, CA 90807",1349000,2964
1999,90807,"3565 N Weston Pl, Long Beach, CA 90807",689000,1340
2001,90807,"3565 Linden Ave UNIT 209, Long Beach, CA 90807",324000,660
2004,90807,"3939 Walnut Ave, Long Beach, CA 90807",829164,1912
2007,90807,"3358 Elm Ave UNIT 22, Long Beach, CA 90807",229477,977
2009,90806,"1020 E 20th St, Long Beach, CA 90806",579000,1219
2010,90806,"735 W Hill St, Long Beach, CA 90806",595000,1594
2011,90806,"3130 Daisy Ave, Long Beach, CA 90806",499000,768
2012,90806,"2910 De Forest Ave, Long Beach, CA 90806",649999,1473
2013,90806,"2642 Chestnut Ave, Long Beach, CA 90806",658800,1694
2016,90806,"2295 Olive Ave, Long Beach, CA 90806",440000,660
2017,90806,"618 W 35th St, Long Beach, CA 90806",638000,1334
2018,90806,"3730 Magnolia Ave, Long Beach, CA 90806",585000,1604
2020,90806,"2049 Orange Ave, Long Beach, CA",899900,3424
2021,90806,"710 E Sunrise Blvd, Long Beach, CA 90806",999000,3177
2022,90806,"3714 Maine Ave, Long Beach, CA 90806",649000,1825
2023,90806,"2125 Pine Ave, Long Beach, CA 90806",546999,1339
2026,90806,"1941 Daisy Ave, Long Beach, CA 90806",849000,1552
2027,90806,"1947 Daisy Ave, Long Beach, CA 90806",849000,1552
2029,90806,"836 W 31st St, Long Beach, CA 90806",597000,1290
2032,90806,"415 417 E 20th St, Long Beach, CA 90806",3100000,8946
2034,90806,"2154 Pacific Ave, Long Beach, CA 90806",750888,2600
2035,90806,"2311 Earl Ave, Long Beach, CA 90806",460000,804
2037,90806,"2369 Pacific Ave, Long Beach, CA 90806",899000,2951
2038,90806,"2310 Cedar Ave, Long Beach, CA 90806",1500000,3792
2039,90806,"1890 Daisy Ave, Long Beach, CA 90806",529999,1767
2040,90806,"3218 San Francisco Ave, Long Beach, CA 90806",675000,1570
2041,90806,"1833 Oregon Ave, Long Beach, CA 90806",499999,1098
2044,90806,"1934 And 1936 Locust Ave, Long Beach, CA 90806",428090,1408
2049,90808,"4828 Pearce Ave, Long Beach, CA 90808",669000,1122
2050,90808,"3718 Iroquois Ave, Long Beach, CA 90808",725000,1219
2051,90808,"5840 E Scrivener St, Long Beach, CA 90808",649000,1472
2052,90808,"4167 N Greenbrier Rd, Long Beach, CA 90808",1099900,2331
2053,90808,"3179 Chatwin Ave, Long Beach, CA 90808",659900,1552
2054,90808,"3345 Monogram Ave, Long Beach, CA 90808",719000,2098
2055,90808,"5603 E Coralite St, Long Beach, CA 90808",699000,1740
2056,90808,"4619 Sunfield Ave, Long Beach, CA 90808",989000,2242
2057,90808,"3126 Charlemagne Ave, Long Beach, CA 90808",739900,1309
2058,90808,"7040 E Mezzanine Way, Long Beach, CA 90808",1195000,2055
2059,90808,"4759 Premiere Ave, Long Beach, CA 90808",599000,1289
2060,90808,"6538 E Rosebay St, Long Beach, CA 90808",949900,2530
2061,90808,"3008 Shadypark Dr, Long Beach, CA 90808",825000,2104
2062,90808,"4208 Tulane Ave, Long Beach, CA 90808",1423500,3850
2063,90808,"3763 Fanwood Ave, Long Beach, CA 90808",735000,1702
2064,90808,"3102 Roxanne Ave, Long Beach, CA 90808",979900,1592
2065,90808,"6815 E Pageantry St, Long Beach, CA 90808",819000,1328
2066,90808,"3438 Woodruff Ave, Long Beach, CA 90808",615000,1386
2067,90808,"3149 Shadypark Dr, Long Beach, CA 90808",750000,1660
2068,90808,"8018 Dorado Cir, Long Beach, CA",949990,2465
2069,90808,"4843 Pearce Ave, Long Beach, CA 90808",699000,1122
2070,90808,"5415 E Scrivener St, Long Beach, CA 90808",849999,1886
2071,90808,"4826 Sunfield Ave, Long Beach, CA 90808",649900,1180
2073,90808,"3738 Conquista Ave, Long Beach, CA 90808",670000,1853
2074,90808,"5442 E Ebell St, Long Beach, CA 90808",620000,1002
2076,90808,"5203 E Spring St, Long Beach, CA 90808",689000,1130
2079,90808,"3420 Armourdale Ave, Long Beach, CA 90808",920000,2230
2080,90808,"5431 E Conant St, Long Beach, CA 90808",949900,3044
